 名称,地址,服务时间,类型,联系电话等,许可证号,许可证有效期 ,lat,lng,town
 佛山市南海区桂城石乐宝托儿所,佛山市南海区桂城石圩镇路庙前街张巷95号, ,食堂, ,粤餐证字2015440605200315,2018-07-27 00:00:00.0 ,23.011416,113.155012,桂城街道,圩镇路
 佛山市南海区西樵镇联振快餐店,佛山市南海区西樵官山圩江浦东路南海丝厂外五号楼104房（80-81号铺位）, ,小型餐馆, ,粤餐证字2015440605400182,2018-07-27 00:00:00.0 ,22.943302,112.976649,西樵镇,江浦西路
 佛山市南海区西樵飞飞小食店,佛山市南海区西樵官山城区迳边大道云峰楼首层50号, ,小吃店, ,粤餐证字2014440605400054,2017-11-23 00:00:00.0 ,22.942036,112.983732,西樵镇,登山大道
 佛山市南海区大沥奥亚幼儿园,佛山市南海区大沥镇水头沥水北路55号, ,食堂, ,粤餐证字2015440605700148,2018-07-05 00:00:00.0 ,23.102675,113.121307,大沥镇,沥水北路
 佛山市南海大沥谢边仁人私房菜馆, 佛山市南海区大沥镇谢边谢边村彭家街三巷7号, ,中型餐馆, ,粤餐证字2015440605700149,2018-07-05 00:00:00.0 ,23.074291,113.102757,大沥镇,谢边村彭家街
 佛山市南海区多乐一品餐厅,佛山市南海区狮山镇博爱中路61号和信广场二层2C002号, ,小吃店, ,粤餐证字2015440605600166,2018-07-05 00:00:00.0 ,23.123785,113.000216,狮山镇,博爱中路辅路
 佛山市南海区西樵悦盈小食店,佛山市南海区西樵朝山第一工业区, ,小吃店, ,粤餐证字2015440605400157,2018-07-05 00:00:00.0 ,23.028189,113.088719,张槎街道,弼塘路
 百胜餐饮（广东）有限公司南海广佛路汽车穿梭餐厅,佛山市南海区大沥镇黄岐广佛路125号城际大厦C01、C02号商铺, ,快餐店, ,粤餐证字2013440605001668,2016-01-31 00:00:00.0 ,23.109419,113.17916,大沥镇,广佛路
 佛山市南海区乙步拉面店,佛山市南海区桂城街道桂平中路63号依岸康堤花园29号商铺, ,小吃店, ,粤餐证字2015440605200250,2018-05-31 00:00:00.0 ,23.034708,113.170488,桂城街道,深海路
 佛山市南海区西樵立立小食店,佛山市南海区西樵镇樵金路之东轻纺城迎宾路口对面方亮综合楼首层07号铺, ,小型餐馆, ,粤餐证字2015440605400110,2018-05-31 00:00:00.0 ,22.952554,112.97404,西樵镇,广厦路
 佛山市南海区西樵坚盈农庄,佛山市南海区西樵镇百东新百乐路开发区, ,中型餐馆, ,粤餐证字2015440605400107,2018-05-28 00:00:00.0 ,22.932598,112.997663,西樵镇,
 佛山市南海区西樵镇太平初级中学,佛山市南海区西樵镇太平城区, ,食堂, ,粤餐证字2015440605100102,2018-05-28 00:00:00.0 ,22.932598,112.997663,西樵镇,
 佛山市南海区威强凉茶店,佛山市南海区狮山镇罗村罗湖花园碧丽苑首层9号铺, ,饮品店（凉茶店）, ,粤餐证字2015440605900066,2018-05-31 00:00:00.0 ,23.061584,113.05083,狮山镇,罗湖中路
 佛山市南海区西樵衡湘大碗湘菜馆,佛山市南海区西樵西吴村过境公路边活力新城广场3F45-01商铺, ,中型餐馆, ,粤餐证字2015440605400111,2018-05-31 00:00:00.0 ,22.951618,112.97826,西樵镇,S113(樵金路)
 佛山市南海区益华小食店,佛山市南海区桂城街道平东沙园商业大楼北6号, ,小吃店, ,粤餐证字2015440605200336,2018-08-06 00:00:00.0 ,22.952813,113.098855,乐从镇,S363(乐从大道)
 佛山市南海德宝大酒店有限公司,佛山市南海区桂城南海大道北64号德宝大厦, ,大型餐馆, ,粤餐证字2015440605100104,2018-05-31 00:00:00.0 ,23.039111,113.135338,桂城街道,南海大道
 广州市侨光稻香海鲜火锅酒家有限公司佛山南海分公司,佛山市南海区桂城街道海八东路32号地铁金融城第四层自编401号, ,大型餐馆, ,粤餐证字2015440605100147,2018-08-06 00:00:00.0 ,23.068399,113.153566,桂城街道,五胜河南路
 佛山市南海有益腿炭烤羊腿饮食店,佛山市南海区狮山镇罗村桂丹路罗村芦塘段38号八达商务楼1座首层105-106号, ,中型餐馆, ,粤餐证字2015440605900099,2018-08-06 00:00:00.0 ,23.055613,113.04271,狮山镇,城中路
 佛山宴汇餐饮有限公司,佛山市南海区桂城街道灯湖西路保利水城西街3栋36号铺, ,大型餐馆, ,粤餐证字2014440605100097,2017-11-04 00:00:00.0 ,23.061927,113.140752,桂城街道,灯湖西路
 佛山市南海区朱丽英裹蒸粽店,佛山市南海区狮山镇小塘站前路李开楼6号铺, ,小吃店, ,粤餐证字2012440605000734,2015-08-19 00:00:00.0 ,23.106169,112.967859,狮山镇,三环西路辅路
 佛山市南海区桂城广友小食店,佛山市南海区桂城石一村西南祠7巷14号, ,小型餐馆, ,粤餐证字2015440605200338,2018-08-06 00:00:00.0 ,23.03704,113.138438,桂城街道,桂城镇东约区新邨大街
 佛山市南海区沙头有谊凉茶铺,佛山市南海区九江镇沙头民康路4号之6, ,饮品店（凉茶店）, ,粤餐证字2015440605300087,2018-08-05 00:00:00.0 ,22.912781,113.03514,九江镇,沙头民康路
 佛山市南海沙头枫琳小食店,佛山市南海区九江镇沙头水南青叟村裕丰路一巷1号楼2号铺, ,小吃店, ,粤餐证字2015440605300115,2018-09-10 00:00:00.0 ,22.89687,113.057938,龙江镇,涌口大道
 佛山市南海区真源味餐厅,佛山市南海区九江镇沙头朗星佛开高速东侧三号塘地块, ,中型餐馆, ,粤餐证字2015440605300122,2018-09-13 00:00:00.0 ,23.037901,113.059077,张槎街道,张槎互通
 佛山市南海区苏宇小食店,佛山市南海区九江镇沙头水南保华社原篮球场商铺1号, ,小吃店, ,粤餐证字2015440605300121,2018-09-13 00:00:00.0 ,22.916224,113.023596,九江镇,清平路
 佛山市南海区狮山蓝红英小食店,佛山市南海区狮山镇穆院市场1、2号铺位, ,小型餐馆, ,粤餐证字2015440605900127,2018-09-15 00:00:00.0 ,23.128234,113.015069,狮山镇,S263(广云路)
 佛山市南海区苏义兴饮食店,佛山市南海区狮山镇松岗万石象头岗11号、12号铺, ,小型餐馆, ,粤餐证字2015440605600240,2018-09-15 00:00:00.0 ,23.185793,113.077103,狮山镇,X493(松岗大道)
 佛山市南海发仔饮品店,佛山市南海区西樵镇江浦东路1号（新小卖部）25号, ,饮品店, ,粤餐证字2015440605400115,2018-06-02 00:00:00.0 ,22.949658,112.976149,西樵镇,庆和街
 佛山市南海区九江辉全小食店,佛山市南海区九江镇下北横路商铺1-2号铺, ,小型餐馆, ,粤餐证字2015440605300128,2018-09-21 00:00:00.0 ,22.833696,112.988233,九江镇,江滨路
 佛山市南海区里水味皇快餐店,佛山市南海区里水镇振兴路五号之5, ,快餐店, ,粤餐证字2015440605800151,2018-09-10 00:00:00.0 ,23.197243,113.155462,里水镇,振兴路
 佛山市南海区毅普灯饰电器有限公司饭堂,佛山市南海区狮山镇小塘村工业区, ,食堂, ,粤餐证字2015440605600267,2018-09-23 00:00:00.0 ,23.088758,112.968643,狮山镇,唐南路
 佛山富粥一世海鲜酒家,佛山市南海区桂城街75街区南海家天下广场3区3楼, ,特大型餐馆, ,粤餐证字2015440605100186,2018-09-27 00:00:00.0 ,23.043812,113.147817,桂城街道,夏平西路
 佛山市南海区艺术高级中学,佛山市南海区桂城天佑四路二号, ,食堂, ,粤餐证字2015440605100187,2018-09-27 00:00:00.0 ,23.024468,113.141488,祖庙街道,天佑四路
 佛山市南海区詹克淼小食店,佛山市南海区九江镇江滨新区阳光海岸花园绿景阁118号商铺, ,小吃店, ,粤餐证字2015440605300134,2018-09-27 00:00:00.0 ,22.835291,112.98636,九江镇,江滨二路
 佛山市南海区标哥小食店,佛山市南海区九江镇下北祖社村建中南路14号首层, ,小吃店, ,粤餐证字2015440605300135,2018-09-27 00:00:00.0 ,22.830402,113.056191,龙江镇,中南路
 佛山市南海区大沥怡乐中西餐厅,佛山市南海区大沥图强路4号, ,中型餐馆, ,粤餐证字2015440605700081,2018-04-16 00:00:00.0 ,23.112923,113.113789,大沥镇,图强路
 佛山市南海乐一锅川粤菜馆,佛山市南海区狮山镇321国道边华涌市场信德市场内小食铺4、5号铺, ,小型餐馆, ,粤餐证字2015440605600083,2018-04-16 00:00:00.0 ,23.137844,112.992937,狮山镇,官华路
 佛山市南海区西樵大岸幼儿园食堂,佛山市南海区西樵大岸开先村小北京路8号, ,食堂, ,粤餐证字2015440605400056,2018-04-16 00:00:00.0 ,22.949658,112.976149,西樵镇,庆和街
 佛山市南海区飨客湛茳佬饭店,佛山市南海区狮山镇罗村联星桂丹路南侧南海康正投资有限公司F1幢104、142、143号铺, ,大型餐馆, ,粤餐证字2015440605900043,2018-04-16 00:00:00.0 ,23.064705,113.090711,狮山镇,桂丹路辅路
 佛山市南海吴镇东快餐店,佛山市南海区狮山镇321国道边华涌段信德市场内小食类7号, ,小型餐馆, ,粤餐证字2015440605600084,2018-04-16 00:00:00.0 ,23.139404,112.991023,狮山镇,广云路辅路
 佛山市南海区绿智小食店,佛山市南海区桂城街道翔宇鞋厂南面1号铺, ,小型餐馆, ,粤餐证字2014440605200132,2017-10-13 00:00:00.0 ,23.001235,113.234693,桂城街道,华山南路
 佛山市南海区里水悦喜餐厅,佛山市南海区里水镇新兴路6号首层106-109号, ,中型餐馆, ,粤餐证字2014440605800056,2017-10-20 00:00:00.0 ,23.199221,113.15951,里水镇,新兴路
 佛山市南海区岳伟便利店,佛山市南海区桂城街林岳西二大道17号首层商铺, ,小吃店, ,粤餐证字2014440605200131,2017-10-13 00:00:00.0 ,23.071515,113.140423,大沥镇,南七路
 佛山市南海区九江煜婷珍珠奶茶店,佛山市南海区九江镇沙头沙龙路沙龙名轩1栋133号铺, ,饮品店, ,粤餐证字2014440605300034,2017-10-16 00:00:00.0 ,22.913561,113.020333,九江镇,青平一街
 佛山市南海区溢鲜火锅美食店,佛山市南海区狮山镇小塘五星村杨坊村民小组（土名：横基头）地段, ,中型餐馆, ,粤餐证字2014440605600087,2017-10-21 00:00:00.0 ,23.106169,112.967859,狮山镇,三环西路辅路
 佛山市南海区大沥盐步城区幼儿园,佛山市南海区大沥镇盐步沙涌南59号, ,食堂, ,粤餐证字2014440605700080,2017-10-30 00:00:00.0 ,23.092525,113.171474,大沥镇,红炮路
 佛山市南海区桂城街道夏西小学,佛山市南海区桂城街道夏西村, ,食堂, ,粤餐证字2014440605200221,2017-11-27 00:00:00.0 ,23.045159,113.164658,桂城街道,Y005(夏平中路)
 佛山市南海区湘味食尚菜馆,佛山市南海区桂城街道太港城二层南面铺位（即1038、1039、1060、1061号铺上层）, ,中型餐馆, ,粤餐证字2014440605200223,2017-11-27 00:00:00.0 ,23.031538,113.188331,桂城街道,蓬涌大道
 佛山市南海区桂城鲜有味美食店,佛山市南海区桂城街道南约二区86、87号之11、12号铺, ,小型餐馆, ,粤餐证字2014440605200205,2017-11-20 00:00:00.0 ,23.035995,113.141866,桂城街道,南桂东路
 佛山市南海区桂城快来美食店,佛山市南海区桂城街道岗社区南约二区86、87号之10号铺, ,快餐店, ,粤餐证字2014440605200206,2017-11-20 00:00:00.0 ,23.035995,113.141866,桂城街道,南桂东路
 佛山市南海区桂城黎情美食店,佛山市南海区桂城街道岗社区南约二区86、87号之3号铺, ,小型餐馆, ,粤餐证字2014440605200207,2017-11-20 00:00:00.0 ,23.035995,113.141866,桂城街道,南桂东路
 佛山市南海金稻穗自助烤肉餐厅,佛山市南海区大沥镇黄岐岐西路广东南方五金总厂生产厂房自编E栋首层E09号, ,中型餐馆, ,粤餐证字2014440605700103,2017-11-20 00:00:00.0 ,23.11602,113.184576,大沥镇,岐西路
 佛山市南海区西樵镇人民政府食堂,佛山市南海区西樵镇登山大道镇政府大院, ,食堂, ,粤餐证字2014440605400052,2017-11-19 00:00:00.0 ,22.932598,112.997663,西樵镇,
 佛山市南海区桂城恒宝美食店,佛山市南海区桂城石大道边（即石大道2号综合楼）101铺, ,中型餐馆, ,粤餐证字2014440605200140,2017-10-19 00:00:00.0 ,23.024502,113.109991,祖庙街道,普澜一路
 佛山市南海区桂城湘天下土菜馆,佛山市南海区桂城街道石季华东路冯格孖塘1号铺, ,小型餐馆, ,粤餐证字2014440605200139,2017-10-19 00:00:00.0 ,22.882765,113.044663,龙江镇,沙龙路
 佛山市南海朋仔餐厅,佛山市南海区狮山镇大圃横岗旋湾新区, ,大型餐馆, ,粤餐证字2014440605600082,2017-10-16 00:00:00.0 ,23.124953,113.002144,狮山镇,博爱路
 吉林省南湖宾馆（一汽-大众汽车有限公司佛山分公司外籍食堂）,佛山市南海区狮山镇官窑红岭路段, ,食堂, ,粤餐证字2014440605600084,2017-10-19 00:00:00.0 ,23.124953,113.002144,狮山镇,博爱路
 佛山市南海区罗村下柏秦龙餐厅,佛山市南海区狮山镇罗村下柏工业大道着色铝材厂对面  , ,中型餐馆, ,粤餐证字2014440605900062,2017-10-19 00:00:00.0 ,23.055613,113.04271,狮山镇,城中路
 佛山坚美铝业有限公司,佛山市南海区狮山镇小塘南海有色金属产业园, ,食堂, ,粤餐证字2014440605600085,2017-10-19 00:00:00.0 ,23.106169,112.967859,狮山镇,三环西路辅路
 佛山市南海区丹灶镇金沙小学,佛山市南海区丹灶镇金沙城区, ,食堂, ,粤餐证字2014440605100077,2017-10-14 00:00:00.0 ,23.065525,112.955481,丹灶镇,金兴路
 佛山市南海区罗村实验小学,佛山市南海区罗村北湖一路, ,食堂, ,粤餐证字2014440605100079,2017-10-19 00:00:00.0 ,23.081915,113.044875,狮山镇,和贵路
 佛山市南海区顺顺小吃店,佛山市南海区狮山镇罗村务庄彭布段（原务庄现达厂）商铺, ,小吃店, ,粤餐证字2014440605900061,2017-10-19 00:00:00.0 ,23.039067,112.99944,狮山镇,小塘工业大道
 佛山市南海区九江王明记小食店,佛山市南海区九江镇康宁路5号首层01号商铺自编10号铺, ,小吃店, ,粤餐证字2014440605300041,2017-10-19 00:00:00.0 ,22.835507,113.016119,九江镇,康宁路
 佛山市南海区九江曾秩和纪念学校附属幼儿园,佛山市南海区九江镇下北古滘路4号, ,食堂, ,粤餐证字2014440605300031,2017-10-14 00:00:00.0 ,22.84153,113.014884,九江镇,高帽路
 佛山市南海区九江好一家小食店,佛山市南海区九江镇下西村南队胡杨楼之二号铺, ,小吃店, ,粤餐证字2014440605300038,2017-10-20 00:00:00.0 ,22.838331,113.002412,九江镇,X526(洛浦路)
 佛山市南海区桂城热点美食店,佛山市南海区桂城街道灯湖西路20号保利商业水城三、四层3B068、4D013A铺, ,中型餐馆, ,粤餐证字2014440605200081,2017-09-10 00:00:00.0 ,23.062113,113.142928,桂城街道,海七路
 佛山市南海区里水胖子快餐店,佛山市南海区里水镇胜利河塱沙上庄上西街15号之二, ,小吃店, ,粤餐证字2014440605800067,2017-11-06 00:00:00.0 ,23.201026,113.158807,里水镇,新兴路
 佛山市南海区大沥敬老院, 佛山市南海区大沥兴隆街82号, ,食堂, ,粤餐证字2014440605700095,2017-11-17 00:00:00.0 ,23.118154,113.117768,大沥镇,兴隆大街
 佛山市南海区九江家笛小食店,佛山市南海区九江镇康宁路5号首层01号商铺自编11、12号铺, ,小吃店, ,粤餐证字2014440605300040,2017-10-19 00:00:00.0 ,22.835507,113.016119,九江镇,康宁路
 佛山市南海区西樵镇阿凤小吃店,佛山市南海区西樵镇丝绸大厦南侧, ,小吃店, ,粤餐证字2015440605400006,2018-01-14 00:00:00.0 ,22.932598,112.997663,西樵镇,
 佛山市南海区桂城大一煲美食店,佛山市南海区桂城街道南海大道北44号23号铺首二层, ,中型餐馆, ,粤餐证字2015440605200032,2018-01-12 00:00:00.0 ,23.045448,113.134787,桂城街道,南海大道
 佛山市南海区桂城渣渣鱼餐厅,佛山市南海区桂城街道石龙南路6号“南海怡丰城”三层337铺, ,小吃店, ,粤餐证字2015440605200039,2018-01-14 00:00:00.0 ,23.034916,113.18179,桂城街道,石龙南路
 佛山市南海区梓琼美食大排档,佛山市南海区桂城西约华兴市场乙座11至16号铺, ,小型餐馆, ,粤餐证字2015440605200001,2017-12-25 00:00:00.0 ,23.045047,113.140395,桂城街道,环山路
 佛山市南海区九江丰源春美食店,佛山市南海区九江镇下西村南队胡杨楼之一号铺, ,小吃店, ,粤餐证字2015440605300012,2018-01-19 00:00:00.0 ,22.838331,113.002412,九江镇,X526(洛浦路)
 佛山市南海区御龙湾烧味店,佛山市南海区丹灶镇联沙下良村开发区梁国柱自建商铺自编2号, ,快餐店, ,粤餐证字2015440605500005,2018-01-13 00:00:00.0 ,23.053335,112.914423,丹灶镇,桂丹西路
 佛山市南海区西樵友林燃面馆,佛山市南海区西樵镇村委会中坊村永宁大街21号, ,小吃店, ,粤餐证字2015440605400010,2018-01-21 00:00:00.0 ,22.95363,112.971639,西樵镇,永宁大街
 佛山市南海区西樵友记小食店,佛山市南海区西樵镇崇南村碧霞一路12号德昌大厦首层A021-A022号铺, ,小型餐馆, ,粤餐证字2015440605400011,2018-01-22 00:00:00.0 ,22.961467,112.974084,西樵镇,碧霞一路
 佛山市南海区大沥镇黄岐秀春米粉店,佛山市南海区大沥镇黄岐黄海路嘉乐花园海棠阁首层15号商铺, ,小吃店, ,粤餐证字2015440605700020,2018-01-26 00:00:00.0 ,23.119199,113.179911,大沥镇,鄱阳路
